time,distance,competitor
4.703953742980957,38.139279846830306,2
4.703953742980957,36.03434581775937,3
4.703953742980957,29.04331834347913,4
4.7358620166778564,29.04331834347913,0
4.7358620166778564,42.91606706820181,1
4.7358620166778564,38.139279846830306,2
4.7358620166778564,36.03434581775937,3
4.7358620166778564,29.04331834347913,4
4.765820264816284,29.04331834347913,0
4.765820264816284,42.91606706820181,1
4.765820264816284,38.139279846830306,2
4.765820264816284,36.03434581775937,3
4.765820264816284,29.04331834347913,4
4.794770240783691,29.04331834347913,0
4.794770240783691,42.91606706820181,1
4.794770240783691,38.139279846830306,2
4.794770240783691,36.03434581775937,3
4.794770240783691,29.04331834347913,4
4.828212261199951,29.04331834347913,0
4.828212261199951,42.91606706820181,1
4.828212261199951,38.139279846830306,2
4.828212261199951,36.03434581775937,3
4.828212261199951,29.04331834347913,4
4.85734224319458,29.04331834347913,0
4.85734224319458,42.91606706820181,1
4.85734224319458,38.139279846830306,2
4.85734224319458,36.03434581775937,3
4.85734224319458,29.04331834347913,4
4.889278173446655,29.04331834347913,0
4.889278173446655,42.91606706820181,1
4.889278173446655,38.139279846830306,2
4.889278173446655,36.03434581775937,3
4.889278173446655,29.04331834347913,4
4.920546293258667,29.04331834347913,0
4.920546293258667,42.91606706820181,1
4.920546293258667,38.139279846830306,2
4.920546293258667,36.03434581775937,3
4.920546293258667,29.04331834347913,4
4.950496196746826,29.04331834347913,0
4.950496196746826,42.91606706820181,1
4.950496196746826,38.139279846830306,2
4.950496196746826,36.03434581775937,3
4.950496196746826,29.04331834347913,4
4.982809782028198,29.04331834347913,0
4.982809782028198,42.91606706820181,1
4.982809782028198,38.139279846830306,2
4.982809782028198,36.03434581775937,3
4.982809782028198,29.04331834347913,4
5.014732360839844,29.04331834347913,0
5.014732360839844,42.91606706820181,1
5.014732360839844,38.139279846830306,2
5.014732360839844,36.03434581775937,3
5.014732360839844,29.04331834347913,4
5.045825242996216,29.04331834347913,0
5.045825242996216,42.91606706820181,1
5.045825242996216,38.139279846830306,2
5.045825242996216,36.03434581775937,3
