reward,loss,trades,avg_q,total_actions,backs_per_competitor,lays_per_competitor,most_common_action,most_common_competitor,winner,simulation
-0.39,43.358028411865234,22,34.54987716674805,37,"[2, 3, 3, 8, 1]","[1, 6, 7, 3, 3]",6,3,2,5540
-0.18,58.09452438354492,23,33.88856506347656,36,"[3, 4, 4, 3, 2]","[4, 4, 3, 6, 3]",7,3,1,5541
-5.265,66.84833526611328,23,43.99516677856445,37,"[6, 5, 4, 2, 4]","[3, 4, 4, 3, 2]",0,0,0,5542
0.135,266.7316589355469,14,53.22822189331055,37,"[1, 4, 9, 3, 3]","[7, 2, 3, 2, 3]",4,2,3,5543
-2.385,92.99201965332031,13,45.826847076416016,37,"[1, 5, 7, 2, 2]","[5, 3, 4, 5, 3]",4,2,1,5544
-0.69,53.577171325683594,32,48.569461822509766,45,"[6, 4, 5, 6, 4]","[3, 4, 1, 4, 8]",9,4,0,5545
-0.135159462839365,91.81158447265625,20,52.51532745361328,36,"[3, 4, 4, 4, 2]","[4, 2, 7, 2, 4]",5,2,4,5546
0.225,74.68598937988281,21,39.76590347290039,34,"[5, 5, 0, 3, 4]","[5, 3, 2, 2, 5]",2,1,4,5547
-0.765,133.43113708496094,15,48.57245635986328,35,"[0, 4, 8, 3, 6]","[6, 2, 1, 1, 4]",4,2,0,5548
-0.15,70.21158599853516,21,45.46134567260742,38,"[5, 2, 9, 5, 2]","[4, 2, 2, 5, 2]",4,2,4,5549
0.67,244.06814575195312,22,47.54090118408203,37,"[4, 4, 3, 2, 2]","[7, 3, 6, 4, 2]",1,0,1,5550
-0.27,93.95194244384766,19,48.70886993408203,36,"[2, 5, 3, 2, 3]","[4, 6, 3, 6, 2]",3,1,3,5551
0.09,307.39581298828125,18,39.776710510253906,32,"[2, 2, 6, 4, 3]","[2, 2, 3, 2, 6]",4,2,2,5552
-0.495,46.871070861816406,20,33.46857452392578,35,"[3, 5, 4, 3, 4]","[2, 1, 4, 6, 3]",7,3,2,5553
0.795,183.16073608398438,21,37.438865661621094,37,"[2, 0, 6, 3, 3]","[4, 4, 6, 6, 3]",5,2,0,5554
0.39,292.3639221191406,26,38.81658172607422,38,"[1, 3, 5, 5, 3]","[5, 2, 5, 4, 5]",5,2,3,5555
-0.6,244.95538330078125,20,36.231201171875,38,"[6, 3, 3, 4, 1]","[5, 3, 6, 3, 4]",0,0,0,5556
0.15,304.8619689941406,19,46.4404296875,33,"[5, 3, 5, 2, 3]","[6, 3, 2, 1, 3]",1,0,3,5557
0.585,71.89486694335938,23,43.57054901123047,36,"[2, 3, 2, 1, 5]","[4, 4, 2, 5, 8]",9,4,4,5558
-0.21,44.90456771850586,18,27.557964324951172,34,"[4, 4, 6, 2, 2]","[2, 4, 1, 4, 5]",4,2,4,5559
-0.57,85.3620834350586,15,45.184715270996094,34,"[5, 4, 6, 2, 1]","[3, 7, 2, 3, 1]",3,1,3,5560
0.19,48.85991287231445,22,31.000585556030273,37,"[1, 3, 2, 4, 4]","[6, 4, 9, 1, 3]",5,2,0,5561
0.33,68.48021697998047,24,31.5952091217041,39,"[5, 4, 1, 4, 3]","[5, 6, 5, 2, 4]",3,1,1,5562
0.3,27.529029846191406,15,30.63950538635254,36,"[3, 2, 3, 7, 9]","[1, 4, 2, 2, 3]",8,4,2,5563
1.665,37.2133674621582,20,28.937124252319336,35,"[4, 5, 8, 0, 5]","[1, 5, 2, 1, 4]",4,2,2,5564
0.105,63.95166015625,23,36.560176849365234,35,"[3, 3, 3, 3, 5]","[4, 5, 1, 5, 3]",8,4,4,5565
-0.975,348.9836730957031,22,46.126277923583984,38,"[1, 6, 1, 5, 5]","[4, 4, 3, 3, 6]",9,4,0,5566
-0.18,92.23672485351562,19,50.84492492675781,36,"[2, 4, 3, 4, 4]","[3, 7, 3, 3, 3]",3,1,0,5567
0.105,270.16204833984375,14,43.96620178222656,37,"[0, 4, 2, 4, 3]","[4, 8, 6, 3, 3]",3,1,2,5568
-1.065,183.5657501220703,16,44.2470703125,33,"[3, 3, 5, 6, 4]","[2, 2, 2, 4, 2]",6,3,1,5569
0.265,77.90583038330078,17,48.38198471069336,35,"[6, 1, 2, 2, 4]","[3, 4, 7, 3, 3]",5,2,4,5570
0.38672770127654077,106.1092529296875,21,52.1199951171875,37,"[3, 1, 5, 4, 3]","[2, 4, 6, 7, 2]",7,3,4,5571
0.09,86.81810760498047,21,44.314170837402344,34,"[2, 2, 1, 7, 2]","[5, 3, 4, 6, 2]",6,3,2,5572
0.105,52.19891357421875,23,33.38677978515625,39,"[3, 4, 2, 6, 4]","[7, 3, 1, 5, 4]",1,0,1,5573
0.345,36.6392936706543,15,37.747501373291016,37,"[3, 3, 4, 4, 1]","[4, 6, 3, 8, 1]",7,3,1,5574
-0.43,132.498779296875,23,51.123146057128906,37,"[8, 3, 4, 1, 5]","[4, 4, 2, 4, 2]",0,0,4,5575
-0.3135212303698063,54.37364196777344,16,41.424583435058594,32,"[1, 7, 6, 4, 1]","[1, 3, 3, 3, 3]",2,1,0,5576
-0.75,264.999267578125,11,54.59727096557617,35,"[5, 8, 1, 3, 3]","[1, 5, 2, 3, 4]",2,1,2,5577
-0.555,108.34059143066406,21,51.018524169921875,37,"[4, 5, 3, 2, 7]","[3, 4, 1, 4, 4]",8,4,0,5578
-1.2336197939515114,96.5800552368164,21,47.336788177490234,35,"[5, 4, 3, 4, 1]","[6, 3, 3, 2, 4]",1,0,4,5579
0.8453202538192273,464.5021057128906,15,52.307579040527344,33,"[6, 0, 2, 3, 3]","[3, 6, 5, 3, 2]",3,1,4,5580
-0.2696236692368984,160.3788604736328,16,37.98857498168945,35,"[4, 3, 2, 3, 4]","[4, 1, 5, 6, 3]",7,3,2,5581
0.39,61.26948547363281,23,42.31435775756836,36,"[4, 2, 2, 3, 8]","[2, 4, 3, 5, 3]",8,4,4,5582
-0.035,74.82096862792969,22,51.36695098876953,40,"[4, 5, 5, 5, 3]","[3, 2, 4, 2, 7]",9,4,2,5583
-0.09940262988209725,155.10137939453125,22,49.047157287597656,37,"[2, 2, 3, 6, 4]","[5, 5, 3, 2, 5]",6,3,0,5584
0.09,300.6748352050781,12,47.68587112426758,37,"[5, 1, 6, 6, 1]","[2, 6, 5, 3, 2]",4,2,3,5585
-0.41,101.24059295654297,23,47.30732345581055,41,"[5, 6, 5, 5, 3]","[4, 3, 2, 7, 1]",7,3,4,5586
-0.345,84.02874755859375,21,47.762115478515625,46,"[5, 3, 8, 5, 4]","[7, 3, 4, 5, 2]",4,2,0,5587
-0.11089575424790382,35.086666107177734,23,29.868825912475586,43,"[7, 4, 3, 7, 1]","[4, 4, 4, 9, 0]",7,3,0,5588
0.015,114.7760238647461,17,29.37506103515625,37,"[4, 6, 4, 3, 3]","[5, 3, 1, 6, 2]",7,3,1,5589
-0.01,170.7505645751953,16,39.239173889160156,31,"[2, 8, 4, 1, 3]","[1, 1, 4, 4, 3]",2,1,4,5590
0.585,197.75064086914062,10,50.916282653808594,35,"[0, 2, 6, 2, 4]","[4, 4, 7, 5, 1]",5,2,4,5591
-0.1339103452861309,179.4022216796875,13,42.35581588745117,38,"[5, 6, 3, 2, 3]","[4, 5, 6, 2, 2]",2,1,4,5592
0.095,182.01524353027344,21,47.28779220581055,40,"[6, 5, 4, 1, 4]","[4, 3, 4, 4, 5]",0,0,0,5593
-1.8987623174488544,74.70691680908203,17,49.25407028198242,37,"[5, 5, 4, 3, 5]","[3, 4, 2, 4, 2]",8,4,3,5594
-1.255,130.12435913085938,19,38.803489685058594,33,"[4, 4, 2, 2, 4]","[7, 2, 3, 4, 1]",1,0,3,5595
-1.8674422684311867,741.0828247070312,19,46.546974182128906,36,"[6, 2, 4, 3, 2]","[3, 5, 3, 2, 6]",9,4,4,5596
0.89,103.53035736083984,24,55.329689025878906,38,"[2, 2, 0, 6, 9]","[0, 7, 9, 2, 1]",8,4,3,5597
-1.29,300.4324645996094,15,58.72576904296875,36,"[6, 4, 1, 4, 2]","[5, 3, 5, 2, 4]",0,0,3,5598
-0.66,271.9764099121094,27,52.61372756958008,41,"[4, 4, 3, 3, 5]","[6, 5, 5, 6, 0]",1,0,0,5599
0.18622831404209136,256.3003845214844,22,49.28351593017578,38,"[3, 2, 4, 5, 2]","[4, 5, 3, 4, 6]",9,4,4,5600
-0.535,144.0813751220703,11,38.58904266357422,30,"[4, 3, 2, 1, 2]","[7, 2, 2, 3, 4]",1,0,3,5601
0.04,55.338470458984375,22,43.00883865356445,38,"[2, 6, 2, 4, 4]","[4, 4, 7, 3, 2]",5,2,3,5602
-5.07,165.94869995117188,24,36.11932373046875,36,"[3, 7, 2, 7, 2]","[4, 5, 2, 1, 3]",6,3,0,5603
-1.0724053220450878,51.315738677978516,17,35.15030288696289,33,"[2, 6, 3, 8, 1]","[2, 3, 3, 2, 3]",6,3,2,5604
-0.32,87.60810089111328,20,38.2625732421875,35,"[5, 3, 2, 6, 6]","[2, 2, 5, 2, 2]",8,4,4,5605
3.96,31.618179321289062,19,41.753204345703125,39,"[6, 1, 4, 5, 3]","[2, 6, 4, 5, 3]",0,0,0,5606
-0.075,124.00419616699219,20,32.818607330322266,34,"[2, 1, 3, 7, 0]","[3, 5, 5, 6, 2]",6,3,3,5607
0.7136106450855731,63.22376251220703,18,47.99097442626953,36,"[3, 4, 5, 1, 7]","[2, 5, 2, 4, 3]",8,4,4,5608
-1.11,68.64322662353516,16,31.536352157592773,36,"[2, 5, 6, 5, 5]","[5, 5, 3, 0, 0]",4,2,1,5609
-0.947379965633154,726.9895629882812,17,45.04105758666992,33,"[4, 4, 2, 3, 1]","[4, 1, 4, 7, 3]",7,3,4,5610
0.255,48.38404846191406,19,32.84483337402344,33,"[1, 4, 3, 5, 3]","[4, 3, 3, 5, 2]",7,3,2,5611
-0.05781974777579307,34.65230178833008,17,27.353775024414062,39,"[4, 2, 6, 4, 5]","[3, 3, 2, 4, 6]",9,4,1,5612
-0.2025,177.60243225097656,20,40.669795989990234,32,"[2, 6, 2, 1, 4]","[2, 5, 2, 4, 4]",2,1,3,5613
-0.1725,40.67438888549805,19,29.837026596069336,35,"[2, 1, 4, 3, 7]","[7, 3, 2, 1, 5]",8,4,4,5614
-0.18,334.0225524902344,16,41.70627212524414,38,"[3, 5, 3, 3, 1]","[2, 8, 7, 4, 2]",3,1,4,5615
-0.085,38.085147857666016,20,24.191593170166016,31,"[4, 4, 4, 0, 4]","[2, 5, 3, 5, 0]",3,1,1,5616
-0.285,85.09296417236328,17,34.808433532714844,37,"[5, 6, 1, 3, 3]","[3, 4, 4, 4, 4]",2,1,1,5617
1.1775,66.52406311035156,22,41.28486251831055,33,"[1, 4, 4, 2, 3]","[8, 4, 2, 2, 3]",1,0,4,5618
0.57,66.5739517211914,24,49.34220886230469,38,"[2, 2, 3, 4, 6]","[6, 4, 2, 3, 6]",9,4,2,5619
-0.3,415.0526123046875,17,58.72694778442383,36,"[2, 5, 3, 2, 5]","[6, 2, 4, 3, 4]",1,0,3,5620
0.9209080435335636,105.09298706054688,24,63.521644592285156,39,"[4, 7, 2, 5, 2]","[2, 2, 4, 5, 6]",2,1,1,5621
0.9444280742108822,462.4455261230469,25,57.999229431152344,37,"[5, 1, 2, 5, 1]","[6, 4, 4, 6, 3]",7,3,3,5622
-1.4759464374184608,48.867713928222656,16,40.052146911621094,37,"[4, 6, 5, 4, 3]","[3, 5, 0, 2, 5]",2,1,0,5623
-1.135,104.20372772216797,12,50.411399841308594,30,"[4, 0, 2, 2, 3]","[1, 6, 3, 6, 3]",3,1,1,5624
0.255,1146.1351318359375,22,56.868438720703125,31,"[7, 2, 1, 2, 2]","[1, 3, 7, 4, 2]",0,0,4,5625
-0.03862647369503975,177.1296844482422,14,49.65671920776367,36,"[8, 2, 3, 7, 2]","[2, 1, 6, 4, 1]",0,0,3,5626
-0.4712301228940487,119.31639099121094,18,42.1386604309082,34,"[3, 2, 3, 2, 5]","[4, 2, 3, 4, 6]",9,4,1,5627
-1.845,132.68406677246094,20,42.378395080566406,34,"[3, 2, 2, 2, 2]","[5, 5, 6, 1, 6]",9,4,0,5628
0.0,134.4617156982422,23,40.804710388183594,40,"[4, 4, 5, 5, 8]","[3, 3, 2, 2, 4]",8,4,3,5629
0.8526850217580795,121.75435638427734,17,51.149497985839844,36,"[6, 4, 6, 1, 1]","[6, 3, 3, 3, 3]",1,0,3,5630
0.06,270.87677001953125,20,44.59756088256836,38,"[3, 3, 2, 7, 2]","[5, 7, 1, 4, 4]",6,3,3,5631
0.24,75.47740173339844,15,40.32484817504883,38,"[2, 3, 6, 5, 0]","[4, 2, 7, 2, 7]",5,2,4,5632
-0.525,112.90379333496094,26,42.835548400878906,42,"[6, 4, 5, 2, 6]","[3, 3, 5, 4, 4]",8,4,2,5633
-0.3,128.04747009277344,23,38.38520812988281,43,"[4, 5, 4, 6, 2]","[4, 4, 4, 6, 4]",6,3,3,5634
-4.26,56.95340347290039,23,29.320703506469727,36,"[4, 1, 5, 3, 2]","[3, 3, 6, 3, 6]",5,2,0,5635
0.5325,161.0782928466797,20,37.15592956542969,37,"[4, 3, 1, 2, 4]","[4, 5, 4, 7, 3]",7,3,2,5636
0.08226683974266052,54.07660675048828,21,45.158790588378906,40,"[1, 3, 6, 6, 4]","[2, 4, 4, 4, 6]",6,3,2,5637
0.030547875612974167,82.76451873779297,25,40.769142150878906,41,"[4, 4, 3, 5, 1]","[2, 5, 6, 5, 6]",9,4,3,5638
0.78,115.04595184326172,16,46.15993118286133,34,"[8, 2, 3, 3, 0]","[4, 4, 3, 2, 5]",0,0,3,5639
0.45,355.98199462890625,19,36.839962005615234,35,"[3, 3, 3, 4, 4]","[4, 1, 9, 1, 3]",5,2,1,5640
0.12,32.418582916259766,20,36.11024475097656,34,"[2, 2, 3, 3, 6]","[9, 2, 2, 3, 2]",1,0,1,5641
-0.7361543692648411,91.0953369140625,22,39.83654022216797,33,"[3, 2, 4, 3, 6]","[5, 4, 2, 1, 3]",8,4,4,5642
0.45,226.54898071289062,13,51.47216033935547,38,"[5, 6, 1, 0, 2]","[7, 6, 5, 4, 2]",1,0,1,5643
0.465,120.34393310546875,17,63.80710983276367,38,"[6, 6, 4, 7, 0]","[5, 3, 3, 1, 3]",6,3,3,5644
-0.42,88.49848175048828,14,51.164085388183594,33,"[4, 4, 3, 7, 2]","[3, 3, 3, 2, 2]",6,3,2,5645
-0.495,376.75091552734375,16,35.44965744018555,35,"[3, 7, 3, 2, 6]","[3, 3, 4, 3, 1]",2,1,0,5646
0.045,298.1714172363281,21,42.454437255859375,38,"[2, 4, 4, 3, 5]","[1, 0, 7, 7, 5]",5,2,4,5647
-1.3397025056183338,185.78366088867188,27,33.355751037597656,39,"[4, 7, 4, 5, 1]","[3, 4, 5, 1, 5]",2,1,4,5648
-0.45,41.96408462524414,14,43.05965042114258,35,"[3, 3, 7, 6, 1]","[2, 7, 1, 4, 1]",3,1,3,5649
-2.151062334179878,113.27734375,19,35.699562072753906,38,"[3, 2, 4, 7, 4]","[3, 7, 1, 4, 3]",3,1,3,5650
0.105,51.60286331176758,26,30.93694496154785,35,"[2, 2, 6, 2, 3]","[4, 3, 4, 6, 3]",4,2,0,5651
1.424874119758606,183.71827697753906,14,32.697120666503906,31,"[0, 2, 3, 8, 3]","[5, 2, 4, 2, 2]",6,3,4,5652
0.643683031797409,44.51852035522461,26,39.77117156982422,40,"[5, 5, 3, 5, 4]","[2, 5, 5, 2, 4]",5,2,3,5653
-1.1360649748146534,157.8373260498047,14,44.10182571411133,34,"[7, 6, 4, 0, 3]","[4, 2, 2, 4, 2]",0,0,3,5654
0.63,63.50751495361328,21,45.43684387207031,36,"[3, 3, 4, 1, 2]","[5, 7, 2, 4, 5]",3,1,1,5655
0.5325,102.92195892333984,18,43.20139694213867,36,"[3, 2, 5, 4, 3]","[3, 3, 5, 5, 3]",4,2,4,5656
0.8925,49.402587890625,21,37.633888244628906,40,"[3, 3, 3, 3, 5]","[4, 4, 6, 2, 7]",9,4,3,5657
-0.24408498361706735,493.43292236328125,23,40.98469924926758,37,"[6, 5, 4, 2, 3]","[6, 1, 4, 4, 2]",0,0,2,5658
0.075,458.3430480957031,23,44.659236907958984,33,"[5, 2, 4, 3, 2]","[3, 5, 2, 5, 2]",3,1,4,5659
0.105,116.45113372802734,19,41.119056701660156,35,"[2, 8, 4, 3, 2]","[1, 3, 4, 5, 3]",2,1,4,5660
-0.38482644364237784,71.25869750976562,14,40.80665588378906,34,"[3, 1, 4, 4, 4]","[0, 2, 6, 5, 5]",5,2,4,5661
0.61,54.90500259399414,13,48.99385452270508,39,"[8, 4, 5, 4, 4]","[3, 4, 3, 3, 1]",0,0,3,5662
-0.495,439.35205078125,16,39.435028076171875,37,"[8, 8, 4, 0, 6]","[1, 4, 4, 1, 1]",0,0,2,5663
-0.005423077642917633,40.89422607421875,20,40.01780319213867,33,"[3, 3, 4, 0, 2]","[4, 7, 1, 5, 4]",3,1,4,5664
-0.006192771941423416,43.380767822265625,19,35.7155647277832,38,"[4, 5, 4, 4, 1]","[3, 4, 5, 3, 5]",9,4,3,5665
0.3,69.7363510131836,15,46.449684143066406,38,"[5, 3, 4, 6, 4]","[3, 5, 1, 2, 5]",6,3,3,5666
1.7025,62.79924392700195,21,42.09260940551758,37,"[4, 6, 3, 6, 2]","[0, 4, 3, 5, 4]",2,1,3,5667
0.1743573373556137,116.74842834472656,14,46.844261169433594,41,"[6, 5, 6, 1, 3]","[5, 2, 6, 4, 3]",5,2,4,5668
0.4125,121.20183563232422,15,29.976938247680664,30,"[0, 4, 2, 5, 4]","[2, 4, 2, 3, 4]",6,3,4,5669
0.45,321.688720703125,19,42.7405891418457,39,"[2, 8, 6, 3, 6]","[1, 2, 1, 4, 6]",2,1,2,5670
-0.17,169.2595672607422,18,54.599853515625,38,"[5, 4, 1, 4, 3]","[3, 6, 4, 3, 5]",3,1,3,5671
0.6,63.1705322265625,25,51.91759490966797,38,"[6, 3, 4, 2, 4]","[2, 5, 6, 4, 2]",0,0,0,5672
0.425,867.5349731445312,28,46.38619613647461,44,"[3, 5, 6, 3, 5]","[4, 4, 5, 5, 4]",4,2,3,5673
-1.065324723124504,92.38631439208984,19,45.56877899169922,37,"[4, 2, 3, 3, 5]","[4, 3, 3, 4, 6]",9,4,3,5674
-0.915,329.2411193847656,15,34.82250213623047,34,"[9, 3, 3, 3, 6]","[3, 2, 3, 1, 1]",0,0,2,5675
-0.3,65.678955078125,16,28.707103729248047,41,"[6, 5, 2, 4, 0]","[2, 3, 6, 7, 6]",7,3,4,5676
1.715,726.5554809570312,18,33.32637023925781,38,"[5, 3, 3, 0, 2]","[3, 1, 7, 2, 12]",9,4,1,5677
-0.6,157.63296508789062,24,29.6517276763916,39,"[3, 6, 2, 3, 5]","[2, 6, 3, 3, 6]",3,1,0,5678
0.01283424362540245,29.000934600830078,24,26.046463012695312,35,"[3, 4, 4, 2, 8]","[6, 2, 2, 1, 3]",8,4,1,5679
0.1862591862678528,28.035316467285156,22,29.59696388244629,32,"[4, 2, 3, 4, 4]","[7, 3, 2, 1, 2]",1,0,4,5680
-1.32,47.994930267333984,15,40.30674743652344,38,"[7, 4, 5, 5, 1]","[4, 2, 3, 4, 3]",0,0,4,5681
0.165,63.367549896240234,18,34.75920486450195,39,"[4, 7, 7, 3, 2]","[6, 1, 4, 3, 2]",2,1,1,5682
0.015,318.0733947753906,15,33.747806549072266,32,"[1, 6, 3, 4, 3]","[2, 1, 4, 6, 2]",2,1,1,5683
-0.4198443074524403,58.116817474365234,19,45.9537353515625,33,"[4, 2, 4, 3, 3]","[4, 7, 2, 2, 2]",3,1,3,5684
-1.7066111026704311,58.4512939453125,15,33.660762786865234,38,"[4, 9, 2, 5, 4]","[1, 2, 3, 2, 6]",2,1,4,5685
-2.4482749716937544,128.5125732421875,21,30.09390640258789,32,"[0, 5, 2, 3, 3]","[5, 4, 5, 1, 4]",2,1,2,5686
-0.15,136.6218719482422,19,37.33062744140625,34,"[7, 3, 4, 1, 2]","[3, 1, 5, 6, 2]",0,0,4,5687
-0.3225,476.8717346191406,21,45.946388244628906,37,"[5, 8, 3, 2, 5]","[2, 4, 0, 4, 4]",2,1,4,5688
0.875,67.59552764892578,22,40.17678451538086,38,"[3, 1, 1, 6, 3]","[3, 6, 8, 4, 3]",5,2,4,5689
0.03,48.26231002807617,6,34.24396514892578,35,"[2, 5, 6, 5, 4]","[2, 3, 4, 3, 1]",4,2,2,5690
-0.9480224873125553,56.55995178222656,22,41.15716552734375,34,"[4, 6, 7, 3, 1]","[1, 1, 4, 2, 5]",4,2,2,5691
0.71,152.3694610595703,31,48.591094970703125,39,"[3, 2, 2, 5, 7]","[3, 4, 3, 3, 7]",9,4,4,5692
-0.03,406.61962890625,17,36.00849533081055,30,"[3, 3, 1, 3, 4]","[6, 1, 5, 4, 0]",1,0,1,5693
2.475,200.78038024902344,21,51.06071090698242,39,"[3, 1, 4, 6, 5]","[9, 1, 5, 3, 2]",1,0,4,5694
-2.265,342.5171813964844,25,31.464176177978516,39,"[2, 4, 4, 0, 5]","[4, 6, 4, 6, 4]",7,3,0,5695
0.24254086077213288,88.06868743896484,21,39.78683090209961,35,"[3, 1, 3, 7, 7]","[3, 3, 2, 4, 2]",6,3,3,5696
-0.435,55.058780670166016,13,47.62900161743164,37,"[6, 2, 1, 3, 4]","[6, 1, 3, 7, 4]",7,3,3,5697
-0.5,109.8657455444336,12,49.68758010864258,34,"[2, 2, 7, 5, 5]","[4, 6, 1, 2, 0]",4,2,1,5698
0.07,132.3377685546875,21,46.96149444580078,34,"[3, 5, 3, 5, 1]","[3, 0, 7, 4, 3]",5,2,4,5699
0.39,89.36817169189453,21,56.105072021484375,40,"[2, 3, 4, 4, 2]","[8, 5, 5, 4, 3]",1,0,1,5700
1.365,519.3773193359375,20,49.88618469238281,33,"[4, 3, 3, 2, 4]","[7, 3, 5, 1, 1]",1,0,3,5701
0.12,83.89320373535156,12,42.55753707885742,29,"[1, 2, 3, 6, 2]","[3, 2, 5, 3, 2]",6,3,1,5702
-0.03,115.14031982421875,16,42.30905532836914,35,"[3, 1, 5, 4, 3]","[1, 2, 7, 5, 4]",5,2,4,5703
-0.2698995617032051,52.94227600097656,17,34.92268753051758,34,"[3, 1, 4, 1, 3]","[6, 3, 1, 7, 5]",7,3,1,5704
-0.691118950098753,137.60955810546875,24,33.41893005371094,35,"[4, 5, 3, 6, 3]","[2, 3, 4, 2, 3]",6,3,0,5705
0.033593745082616804,398.399658203125,19,44.14619064331055,38,"[6, 2, 4, 3, 2]","[4, 4, 6, 3, 4]",0,0,4,5706
-0.1937910361588001,574.955322265625,25,51.89278030395508,34,"[5, 0, 1, 4, 5]","[6, 3, 2, 4, 4]",1,0,2,5707
-0.3968871296942234,193.11358642578125,15,36.8994026184082,32,"[3, 6, 1, 3, 3]","[3, 0, 4, 3, 6]",9,4,2,5708
-0.027397333681583404,122.47431945800781,14,53.47319793701172,40,"[8, 3, 3, 3, 5]","[5, 5, 3, 4, 1]",0,0,4,5709
0.855,62.182247161865234,21,45.07981872558594,33,"[2, 1, 0, 3, 3]","[6, 4, 3, 5, 6]",9,4,1,5710
-6.941486148238182,147.8909454345703,14,51.3827018737793,31,"[4, 4, 0, 1, 5]","[1, 1, 2, 8, 5]",7,3,3,5711
-0.105,79.78702545166016,19,41.11849594116211,36,"[6, 5, 3, 3, 1]","[3, 2, 2, 6, 5]",7,3,3,5712
0.07,198.4525909423828,15,37.89177322387695,37,"[5, 0, 3, 4, 4]","[1, 4, 5, 5, 6]",9,4,3,5713
-0.4636754548549652,41.31845474243164,23,32.46554183959961,40,"[1, 3, 5, 1, 7]","[2, 6, 5, 7, 3]",7,3,3,5714
0.15,189.3880615234375,15,37.35446548461914,39,"[7, 6, 1, 2, 7]","[5, 4, 1, 1, 5]",8,4,2,5715
1.193085673302412,208.68710327148438,17,43.33868408203125,36,"[5, 2, 2, 7, 1]","[4, 2, 8, 2, 3]",5,2,3,5716
-0.51,22.982200622558594,17,20.026180267333984,27,"[3, 1, 0, 2, 3]","[6, 2, 4, 5, 1]",1,0,0,5717
-0.135,31.601865768432617,8,24.570768356323242,30,"[1, 5, 3, 8, 1]","[2, 2, 4, 3, 1]",6,3,2,5718
0.26171970173716547,189.63491821289062,19,37.289493560791016,37,"[3, 5, 3, 2, 3]","[5, 4, 7, 3, 2]",5,2,2,5719
-0.0525,134.86184692382812,21,32.77365493774414,41,"[0, 4, 4, 7, 4]","[4, 5, 6, 4, 3]",6,3,1,5720
-0.12,98.39427947998047,18,36.128597259521484,34,"[3, 7, 8, 3, 2]","[3, 3, 1, 0, 4]",4,2,2,5721
-0.06682292506098747,712.6610107421875,20,43.27313995361328,37,"[4, 6, 5, 2, 1]","[3, 4, 3, 6, 3]",7,3,4,5722
-0.3,828.6563110351562,14,33.452999114990234,31,"[2, 5, 3, 1, 4]","[1, 5, 2, 2, 6]",9,4,0,5723
-0.315,179.19656372070312,11,45.32304000854492,33,"[6, 3, 1, 7, 4]","[3, 1, 6, 0, 2]",6,3,1,5724
0.21,145.8941650390625,17,38.1989631652832,41,"[2, 4, 4, 10, 2]","[5, 6, 3, 3, 2]",6,3,2,5725
0.83,66.1651611328125,19,32.105308532714844,37,"[2, 4, 2, 2, 2]","[5, 4, 4, 5, 7]",9,4,2,5726
-0.7208751533925534,35.29024887084961,17,27.031383514404297,35,"[1, 4, 3, 4, 7]","[1, 4, 2, 4, 5]",8,4,4,5727
-0.39148912504315375,85.78868103027344,11,32.63412094116211,29,"[4, 1, 6, 3, 2]","[1, 6, 1, 3, 2]",4,2,4,5728
0.5515093722939491,36.66990661621094,17,36.22854995727539,37,"[5, 3, 5, 2, 4]","[3, 2, 5, 5, 3]",7,3,4,5729
0.07851625755429267,353.7174987792969,18,49.64769744873047,38,"[2, 8, 2, 3, 3]","[4, 0, 9, 4, 3]",5,2,4,5730
-0.765,81.11557006835938,18,36.12386703491211,36,"[4, 1, 5, 5, 3]","[4, 8, 3, 2, 1]",3,1,1,5731
-0.36,1217.1710205078125,15,44.60028839111328,39,"[5, 4, 5, 4, 3]","[6, 2, 4, 3, 3]",1,0,2,5732
-0.285,78.26301574707031,21,46.556663513183594,32,"[2, 5, 3, 5, 3]","[2, 1, 5, 5, 1]",2,1,1,5733
0.675,99.4085464477539,27,57.456565856933594,36,"[4, 5, 1, 4, 1]","[4, 4, 6, 5, 2]",5,2,3,5734
-0.45,735.4700927734375,13,56.681419372558594,43,"[6, 6, 4, 5, 4]","[6, 5, 3, 1, 3]",0,0,2,5735
-0.16,156.17669677734375,21,56.419944763183594,36,"[5, 3, 4, 6, 3]","[0, 3, 5, 4, 3]",6,3,4,5736
-1.335,96.27963256835938,14,49.15202331542969,33,"[4, 8, 4, 5, 2]","[1, 1, 4, 4, 0]",2,1,4,5737
-1.4903270477056503,444.7582092285156,15,47.87517547607422,38,"[3, 4, 3, 6, 4]","[0, 4, 4, 6, 4]",6,3,2,5738
-0.18,66.87152099609375,21,40.616329193115234,35,"[5, 3, 4, 5, 4]","[0, 1, 5, 1, 7]",9,4,3,5739
0.11188237190246582,76.80250549316406,23,36.849849700927734,40,"[2, 6, 0, 5, 6]","[6, 4, 4, 4, 3]",1,0,4,5740
-1.485,45.2460823059082,22,37.83844757080078,33,"[5, 8, 3, 3, 5]","[2, 1, 1, 2, 3]",2,1,3,5741
0.6934918412566184,53.84135055541992,24,35.392860412597656,40,"[6, 3, 5, 5, 4]","[3, 4, 0, 3, 7]",9,4,2,5742
0.24,35.43988037109375,20,24.589752197265625,36,"[2, 3, 4, 2, 5]","[6, 0, 5, 5, 4]",1,0,3,5743
-1.65,129.45291137695312,19,31.9254150390625,42,"[9, 3, 3, 4, 6]","[7, 3, 4, 1, 2]",0,0,2,5744
