reward,loss,trades,avg_q,total_actions,backs_per_competitor,lays_per_competitor,most_common_action,most_common_competitor,winner,simulation
-0.55943099,259.6321411,15,51.5580368,37,"[7, 3, 3, 1, 3]","[4, 3, 2, 7, 4]",7,3,1,9578
0.024170213,236.1478271,19,48.48538208,33,"[5, 4, 3, 3, 1]","[5, 4, 1, 2, 5]",0,0,3,9579
0.63,70.43589783,23,45.84667587,35,"[2, 3, 4, 4, 5]","[2, 4, 5, 3, 3]",5,2,4,9580
-0.625,133.548996,14,53.88672638,34,"[2, 7, 2, 4, 6]","[2, 6, 2, 2, 1]",2,1,2,9581
1.005728794,101.061142,15,46.50688553,31,"[4, 7, 2, 1, 6]","[2, 2, 4, 3, 0]",2,1,4,9582
0.2,80.56634521,19,50.59685516,39,"[1, 5, 9, 5, 3]","[3, 1, 3, 6, 3]",4,2,2,9583
-0.562229161,66.83499146,28,47.20464706,40,"[4, 4, 6, 5, 3]","[1, 5, 4, 4, 4]",4,2,4,9584
0.395,418.2434082,18,43.37595367,34,"[3, 3, 4, 6, 5]","[2, 3, 4, 1, 3]",6,3,0,9585
0.035,71.61123657,11,41.66970444,31,"[3, 2, 3, 3, 5]","[1, 4, 6, 3, 1]",5,2,3,9586
-1.18,77.44895172,25,38.71353912,29,"[2, 5, 2, 5, 2]","[0, 0, 4, 1, 8]",9,4,4,9587
0.2,90.98464203,11,36.67633057,33,"[1, 4, 6, 3, 2]","[4, 7, 0, 0, 6]",3,1,2,9588
-0.565,140.8674927,15,45.16271973,37,"[3, 2, 5, 4, 4]","[7, 4, 5, 1, 2]",1,0,1,9589
-0.12,171.1421204,14,34.61235809,31,"[3, 7, 2, 5, 2]","[4, 3, 3, 0, 2]",2,1,4,9590
1.07,44.68967438,22,32.41334152,31,"[6, 3, 2, 1, 1]","[2, 3, 4, 4, 5]",0,0,1,9591
-0.88,57.12176514,14,31.08331871,35,"[2, 5, 3, 4, 2]","[4, 6, 3, 3, 3]",3,1,3,9592
-0.445,59.90533829,18,35.17070389,37,"[0, 2, 7, 3, 6]","[3, 5, 5, 4, 2]",4,2,3,9593
0.415914537,47.31839752,11,29.4047966,31,"[4, 2, 4, 0, 3]","[3, 4, 5, 2, 4]",5,2,4,9594
5.045,410.8317261,16,32.09177399,32,"[4, 6, 5, 4, 4]","[1, 3, 3, 0, 2]",2,1,1,9595
-0.489374397,41.95978546,15,32.28349304,37,"[8, 0, 6, 5, 7]","[1, 5, 1, 3, 1]",0,0,2,9596
-0.723973138,202.2437134,13,33.86322021,32,"[4, 2, 5, 3, 2]","[2, 3, 4, 4, 3]",4,2,0,9597
-4.18,124.5777435,13,37.38304138,36,"[5, 6, 2, 2, 0]","[6, 3, 3, 3, 6]",2,1,0,9598
-0.61,51.16236877,13,30.73034286,30,"[6, 1, 2, 3, 6]","[2, 3, 3, 3, 1]",0,0,2,9599
-1.72,215.2300568,19,39.36428833,33,"[3, 1, 3, 2, 6]","[3, 7, 1, 3, 4]",3,1,1,9600
-0.701571907,102.2943802,16,32.27301407,31,"[4, 3, 4, 5, 3]","[1, 3, 3, 3, 2]",6,3,3,9601
0.755,36.62506866,15,37.0994339,39,"[3, 1, 5, 2, 4]","[5, 1, 6, 4, 8]",9,4,2,9602
1.37,98.60747528,22,40.92477798,34,"[3, 3, 4, 1, 5]","[3, 9, 2, 1, 3]",3,1,0,9603
0.215,59.55942917,23,37.48453522,38,"[4, 5, 2, 4, 6]","[4, 3, 5, 2, 3]",8,4,3,9604
-0.605,44.54827118,19,32.10380173,29,"[0, 4, 5, 4, 4]","[1, 2, 2, 5, 2]",4,2,3,9605
-0.37,60.09036636,20,39.94190216,43,"[5, 7, 2, 6, 4]","[6, 5, 2, 3, 3]",2,1,4,9606
0.411025692,89.48242188,23,31.70353317,35,"[2, 5, 3, 6, 2]","[3, 1, 4, 6, 3]",7,3,3,9607
-0.34,899.9308472,20,34.93640518,37,"[5, 1, 6, 2, 5]","[4, 4, 2, 4, 4]",4,2,3,9608
1.25,58.19376755,20,40.75992966,33,"[0, 2, 5, 5, 4]","[3, 5, 4, 3, 2]",6,3,4,9609
-0.13,415.351532,20,46.02936554,39,"[4, 4, 7, 2, 3]","[5, 2, 2, 5, 5]",4,2,0,9610
0.02,187.0714264,15,45.76760101,35,"[2, 3, 4, 5, 2]","[4, 6, 3, 3, 3]",3,1,3,9611
0.92,104.2771225,21,55.33004761,40,"[2, 3, 7, 2, 2]","[5, 1, 6, 5, 7]",4,2,1,9612
-10.885,620.5261841,22,47.27710724,38,"[5, 3, 4, 4, 7]","[2, 5, 3, 0, 5]",8,4,1,9613
0.365,194.1769867,11,42.83354187,34,"[3, 5, 3, 1, 0]","[2, 6, 4, 6, 4]",7,3,1,9614
-0.4,52.3757019,19,40.88706207,35,"[3, 8, 4, 6, 1]","[2, 2, 4, 4, 1]",2,1,4,9615
0.65,197.4851532,24,42.96743011,38,"[3, 3, 2, 5, 5]","[3, 4, 3, 6, 4]",7,3,4,9616
-0.355,110.4568481,17,45.35017776,37,"[5, 4, 4, 4, 2]","[5, 2, 5, 4, 2]",0,0,2,9617
0.44464076,108.5653534,20,52.73165131,37,"[7, 3, 3, 4, 5]","[6, 2, 4, 2, 1]",0,0,4,9618
0.935,71.17337036,13,50.10113144,43,"[2, 10, 3, 2, 6]","[4, 4, 5, 2, 5]",2,1,3,9619
0.53,223.030426,24,41.14496613,37,"[5, 0, 4, 3, 0]","[4, 5, 6, 7, 3]",7,3,0,9620
-0.561644799,185.4281616,17,43.78670502,33,"[3, 8, 2, 3, 4]","[3, 6, 3, 1, 0]",2,1,3,9621
1.235,83.96966553,20,39.97880936,34,"[3, 3, 3, 4, 2]","[5, 7, 2, 4, 1]",3,1,4,9622
0.74,395.7760925,19,41.15987778,39,"[2, 5, 5, 1, 5]","[2, 5, 4, 5, 5]",2,1,1,9623
0.246601324,102.2703171,20,43.45502853,40,"[3, 4, 6, 1, 5]","[3, 2, 5, 5, 6]",9,4,4,9624
-0.325,89.70780945,16,38.60493469,33,"[3, 4, 5, 3, 4]","[1, 3, 3, 5, 2]",4,2,3,9625
0.34,157.9770813,20,43.52109528,37,"[3, 3, 4, 4, 5]","[1, 7, 4, 2, 4]",3,1,3,9626
0.65,99.19669342,18,30.63283157,30,"[2, 1, 1, 4, 4]","[7, 3, 1, 5, 2]",1,0,2,9627
0.05,129.4258118,13,32.27530289,27,"[3, 3, 2, 3, 3]","[4, 2, 1, 5, 1]",7,3,4,9628
0.11,54.49808884,20,32.97607803,35,"[3, 5, 3, 2, 11]","[3, 2, 2, 2, 2]",8,4,4,9629
-0.795917029,32.80553055,14,29.7868557,37,"[2, 4, 5, 3, 3]","[2, 4, 8, 4, 2]",5,2,3,9630
0.32,25.5461731,22,23.87017059,34,"[2, 1, 7, 3, 2]","[5, 5, 4, 4, 1]",4,2,2,9631
0.2,19.42954636,19,21.68437576,35,"[8, 2, 1, 4, 8]","[3, 4, 0, 1, 4]",0,0,4,9632
0.115576061,32.21614838,17,23.64489174,30,"[5, 3, 4, 2, 4]","[3, 2, 4, 3, 0]",0,0,4,9633
0.77,249.4300842,22,28.37878418,39,"[4, 1, 1, 4, 9]","[2, 4, 5, 5, 4]",8,4,0,9634
-0.16,86.06961823,17,30.760849,35,"[1, 3, 6, 2, 3]","[4, 8, 4, 1, 3]",3,1,2,9635
0.005,27.45473671,18,25.62311935,35,"[2, 4, 3, 3, 5]","[1, 8, 3, 0, 6]",3,1,4,9636
-0.30310278,76.69392395,23,31.27364159,39,"[3, 5, 3, 6, 2]","[4, 3, 4, 3, 6]",9,4,4,9637
-0.380010369,30.80317307,16,25.65340233,30,"[6, 3, 2, 2, 2]","[4, 5, 1, 3, 2]",0,0,3,9638
-0.676661612,96.88034058,14,27.68515587,35,"[6, 4, 1, 0, 6]","[2, 6, 4, 4, 2]",0,0,3,9639
2.072993865,20.27669144,21,32.14145279,43,"[3, 5, 9, 5, 3]","[4, 3, 5, 1, 5]",4,2,3,9640
-0.175,62.63712692,16,32.36676788,34,"[1, 0, 3, 5, 5]","[6, 1, 8, 2, 3]",5,2,2,9641
-0.415,284.6386414,20,28.53820419,36,"[4, 5, 5, 4, 2]","[1, 6, 3, 4, 2]",3,1,4,9642
0.62,34.17930603,23,32.49010468,36,"[4, 0, 2, 2, 3]","[5, 4, 4, 5, 7]",9,4,3,9643
0.845911752,82.79593658,14,33.47380066,36,"[3, 4, 0, 2, 4]","[6, 7, 4, 4, 2]",3,1,2,9644
-0.59,89.75511169,24,38.79059982,39,"[5, 2, 7, 7, 3]","[1, 2, 4, 4, 4]",4,2,4,9645
0.585,297.4665833,18,36.31837463,31,"[3, 2, 2, 4, 3]","[3, 2, 3, 4, 5]",9,4,3,9646
0.54258992,48.76670074,21,38.24253464,36,"[3, 2, 3, 4, 3]","[5, 6, 2, 5, 3]",3,1,2,9647
0.86,196.3422394,22,42.65263748,34,"[3, 3, 4, 2, 4]","[2, 5, 6, 2, 3]",5,2,1,9648
-0.917268821,137.0528412,18,38.53603363,34,"[4, 4, 1, 2, 4]","[7, 2, 2, 7, 1]",7,3,2,9649
0.35,62.79563904,10,36.52288055,36,"[5, 1, 5, 6, 1]","[3, 5, 1, 4, 5]",6,3,2,9650
0.71,50.80620956,19,40.09819031,36,"[3, 7, 2, 4, 2]","[6, 3, 3, 3, 3]",2,1,4,9651
0.235,87.59353638,18,41.81407166,37,"[3, 3, 4, 4, 2]","[5, 2, 1, 5, 8]",9,4,4,9652
0.62,166.3411407,22,35.23001862,36,"[3, 5, 4, 5, 1]","[6, 2, 4, 5, 1]",1,0,3,9653
0.875,47.16242218,21,32.66307449,37,"[5, 2, 1, 4, 2]","[3, 6, 6, 4, 4]",5,2,1,9654
-0.76,378.2695923,13,35.71102142,35,"[2, 6, 3, 2, 6]","[1, 5, 4, 3, 3]",2,1,2,9655
-0.56,152.8155823,23,40.48350906,34,"[3, 5, 3, 2, 2]","[6, 3, 4, 2, 4]",1,0,3,9656
-0.49,545.3144531,23,46.50801468,36,"[4, 5, 4, 4, 5]","[2, 4, 2, 4, 2]",8,4,4,9657
0.635,208.9974518,25,49.7237854,39,"[5, 4, 2, 3, 4]","[2, 3, 5, 5, 6]",9,4,0,9658
-0.201902772,118.2935944,16,50.01365662,36,"[2, 6, 5, 4, 4]","[4, 3, 2, 3, 3]",2,1,3,9659
-0.479529834,157.7101746,14,48.28513336,33,"[4, 6, 3, 3, 2]","[2, 2, 2, 2, 7]",9,4,4,9660
0.2925,248.4501343,13,46.69528198,36,"[1, 3, 4, 2, 4]","[4, 4, 4, 5, 5]",7,3,3,9661
-0.505,388.4491577,19,43.8086319,30,"[4, 3, 5, 2, 3]","[4, 2, 1, 3, 3]",4,2,3,9662
0.053706994,68.90704346,17,45.34005737,36,"[4, 3, 8, 5, 2]","[2, 4, 4, 3, 1]",4,2,3,9663
0.32,278.0454102,13,46.70518112,34,"[1, 2, 4, 3, 6]","[4, 5, 3, 2, 4]",8,4,3,9664
-0.265,320.1728821,17,39.25813293,31,"[1, 5, 2, 6, 4]","[1, 1, 3, 4, 4]",6,3,0,9665
0.084952311,63.28998184,17,45.5799942,39,"[3, 6, 2, 5, 9]","[4, 4, 2, 2, 2]",8,4,4,9666
0.485,43.0859375,21,37.67307281,35,"[5, 4, 1, 1, 3]","[3, 4, 4, 4, 6]",9,4,4,9667
-0.59545577,61.37316132,20,42.77993011,38,"[9, 4, 4, 2, 3]","[1, 3, 4, 3, 5]",0,0,2,9668
6.305,139.2860565,20,44.83477402,33,"[1, 3, 2, 4, 4]","[4, 0, 5, 4, 6]",9,4,1,9669
1.205,256.7673645,24,49.65377808,37,"[2, 4, 4, 3, 4]","[7, 2, 4, 2, 5]",1,0,1,9670
-1.671184937,140.1685486,23,51.26538849,38,"[2, 1, 2, 7, 4]","[2, 5, 4, 7, 4]",6,3,3,9671
0.5,73.20671082,19,50.23468781,42,"[6, 4, 4, 5, 2]","[7, 2, 4, 5, 3]",1,0,0,9672
4.91,88.92541504,18,61.25228882,43,"[4, 3, 5, 7, 7]","[4, 6, 0, 1, 6]",8,4,2,9673
-0.61,209.7770081,10,40.16374969,28,"[1, 2, 2, 4, 1]","[3, 2, 6, 0, 7]",9,4,2,9674
0.32,86.64896393,13,52.97988892,35,"[5, 5, 4, 3, 1]","[3, 6, 4, 2, 2]",3,1,4,9675
-0.528962919,75.512146,17,45.00249481,36,"[6, 4, 4, 2, 6]","[5, 1, 2, 1, 5]",0,0,4,9676
-0.28,352.8455505,11,43.41274261,38,"[4, 7, 8, 1, 5]","[2, 5, 4, 0, 2]",4,2,4,9677
-0.039937177,206.4649353,18,42.21285629,37,"[4, 1, 7, 4, 6]","[2, 2, 4, 3, 4]",4,2,3,9678
0.199580885,159.0431824,18,46.55422211,37,"[5, 3, 4, 3, 10]","[2, 0, 3, 3, 4]",8,4,4,9679
0.2725,112.9786453,20,41.697258,37,"[3, 2, 6, 1, 4]","[4, 4, 5, 2, 6]",9,4,4,9680
1.04,68.71029663,22,47.77384567,41,"[2, 2, 3, 5, 5]","[5, 4, 8, 4, 3]",5,2,3,9681
0.295,65.06954193,13,42.22854614,34,"[3, 5, 4, 1, 6]","[4, 2, 3, 3, 3]",8,4,2,9682
0.56,137.2298431,20,51.1052475,35,"[3, 3, 4, 4, 3]","[3, 2, 7, 4, 2]",5,2,2,9683
-0.46,153.4236755,18,38.30135345,32,"[4, 3, 3, 6, 2]","[4, 2, 2, 5, 1]",6,3,3,9684
-0.852762479,64.87908936,24,44.87807465,35,"[7, 2, 0, 3, 9]","[2, 2, 1, 5, 4]",8,4,3,9685
1.35065429,130.812088,21,56.50553513,42,"[5, 3, 1, 3, 4]","[6, 8, 3, 6, 3]",3,1,1,9686
0.5675,116.5629654,23,55.27944946,33,"[4, 4, 2, 2, 4]","[6, 2, 4, 4, 1]",1,0,4,9687
0.022371692,222.5735168,21,50.85590744,35,"[1, 4, 3, 4, 3]","[7, 2, 5, 4, 2]",1,0,4,9688
-0.075,199.3031769,20,61.64929199,37,"[5, 4, 3, 2, 2]","[6, 5, 2, 6, 2]",1,0,2,9689
-0.091090096,209.7187195,17,51.53572464,34,"[3, 4, 3, 4, 2]","[4, 3, 6, 2, 3]",5,2,4,9690
0.544263234,111.9801636,20,44.89946747,37,"[7, 2, 6, 2, 5]","[2, 3, 1, 5, 4]",0,0,4,9691
-5.32,113.9257507,18,46.89835358,36,"[3, 5, 4, 4, 1]","[3, 2, 4, 6, 4]",7,3,0,9692
1.87857828,213.9586182,23,40.65621185,38,"[2, 3, 4, 5, 5]","[4, 4, 3, 5, 3]",8,4,2,9693
0.98,90.11434174,27,48.74461365,40,"[4, 3, 3, 3, 6]","[3, 3, 4, 6, 5]",7,3,0,9694
0.115699586,67.94446564,18,39.21750641,36,"[2, 2, 4, 3, 2]","[5, 3, 7, 6, 2]",5,2,4,9695
2.525,112.6067886,24,38.55348587,38,"[2, 5, 5, 2, 7]","[2, 5, 3, 4, 3]",8,4,0,9696
1.02,1781.565796,24,40.21083069,41,"[2, 6, 3, 6, 6]","[4, 4, 5, 3, 2]",8,4,4,9697
-0.319007186,128.2580719,21,41.17429733,33,"[5, 3, 4, 6, 2]","[1, 3, 3, 3, 3]",6,3,4,9698
-0.134887487,415.4689026,15,46.03660202,31,"[4, 0, 5, 1, 6]","[7, 1, 3, 2, 2]",1,0,4,9699
0.185,137.9253845,16,45.97192001,35,"[3, 2, 5, 4, 6]","[3, 5, 1, 2, 4]",8,4,4,9700
-0.505,394.2235413,15,48.91834641,34,"[6, 3, 1, 5, 2]","[7, 3, 0, 1, 6]",1,0,1,9701
-0.01,65.44211578,25,46.61028671,36,"[5, 2, 3, 4, 5]","[2, 4, 4, 4, 3]",8,4,1,9702
0.32,541.2111816,13,45.76712799,34,"[1, 9, 1, 4, 4]","[4, 5, 2, 3, 1]",2,1,2,9703
-0.194774596,205.0238037,17,43.25546646,36,"[3, 4, 6, 4, 2]","[5, 2, 4, 2, 4]",4,2,4,9704
-8.14,110.7385712,18,35.27322388,31,"[5, 5, 3, 4, 3]","[4, 1, 2, 3, 1]",0,0,0,9705
-1.345,82.60573578,19,41.31027222,36,"[3, 5, 4, 2, 4]","[5, 2, 3, 5, 3]",1,0,2,9706
2.15,311.5725403,14,38.63358307,36,"[3, 7, 6, 3, 2]","[1, 3, 3, 3, 5]",2,1,1,9707
-1.93,365.5559387,17,40.60282135,31,"[4, 4, 0, 6, 2]","[4, 2, 4, 3, 2]",6,3,2,9708
-0.955,278.5144958,18,45.85011673,36,"[3, 4, 1, 3, 3]","[4, 5, 7, 4, 2]",5,2,0,9709
0.08,63.02444839,18,44.80582809,35,"[1, 3, 3, 6, 1]","[6, 2, 3, 5, 5]",6,3,0,9710
-0.54,118.2460632,16,41.11804962,32,"[6, 5, 6, 3, 3]","[3, 1, 3, 0, 2]",0,0,4,9711
0.066869729,48.02436447,23,40.86781693,42,"[4, 3, 7, 4, 8]","[3, 4, 2, 5, 2]",8,4,4,9712
-2.35,118.9771423,17,35.6989212,36,"[3, 4, 7, 2, 4]","[3, 3, 6, 2, 2]",4,2,0,9713
-0.32,44.00703049,19,36.1289444,37,"[5, 5, 7, 3, 2]","[2, 4, 3, 4, 2]",4,2,2,9714
-0.67,380.4789429,23,33.01029587,37,"[4, 5, 1, 8, 1]","[5, 3, 1, 3, 6]",6,3,3,9715
0.59,396.7014771,20,35.50157166,34,"[2, 6, 2, 3, 1]","[4, 5, 5, 1, 5]",2,1,2,9716
0.92,102.542923,12,39.31784439,33,"[2, 4, 2, 5, 4]","[4, 1, 4, 5, 2]",7,3,4,9717
-0.21,47.00426483,17,33.67505646,33,"[3, 5, 1, 5, 2]","[3, 5, 4, 3, 2]",6,3,0,9718
0.47,418.3007813,27,38.37156296,35,"[2, 3, 1, 3, 7]","[2, 3, 0, 9, 5]",7,3,4,9719
0.935,75.92460632,16,36.69760132,36,"[5, 1, 2, 2, 5]","[1, 5, 6, 5, 4]",5,2,0,9720
0.44,163.342804,20,40.38605118,41,"[1, 6, 3, 4, 7]","[5, 1, 4, 6, 4]",8,4,2,9721
-0.02269319,41.33662033,24,34.41617966,34,"[3, 2, 1, 5, 6]","[1, 5, 3, 2, 6]",9,4,4,9722
-0.771560066,105.4924011,20,30.10784912,32,"[4, 3, 3, 4, 1]","[3, 2, 4, 3, 5]",9,4,2,9723
-0.60011881,217.1761627,18,34.5748558,37,"[3, 2, 5, 4, 6]","[3, 4, 2, 3, 5]",8,4,4,9724
-0.168257219,44.01017761,30,38.68581009,38,"[3, 4, 3, 3, 5]","[5, 1, 3, 4, 7]",9,4,4,9725
-0.418331952,100.5758972,17,41.32050705,36,"[7, 1, 3, 3, 6]","[6, 2, 3, 4, 1]",0,0,3,9726
-0.049335058,120.7581787,23,36.65598679,37,"[3, 5, 4, 4, 3]","[3, 2, 7, 5, 1]",5,2,4,9727
0.815,228.4228516,14,37.82091141,35,"[2, 5, 6, 2, 3]","[2, 5, 6, 4, 0]",4,2,4,9728
-0.311866853,50.75854492,22,41.10074615,36,"[3, 3, 8, 2, 3]","[3, 2, 2, 3, 7]",4,2,3,9729
-1.195,369.655365,22,33.0556221,37,"[3, 4, 5, 4, 2]","[3, 5, 1, 8, 2]",7,3,0,9730
0.05,72.27875519,14,35.38793945,31,"[2, 1, 7, 5, 4]","[5, 1, 1, 2, 3]",4,2,2,9731
0.085708669,134.1533508,23,41.10285187,39,"[0, 2, 7, 8, 2]","[2, 4, 3, 5, 6]",6,3,0,9732
-0.475,86.14150238,26,46.1595993,40,"[3, 4, 8, 6, 2]","[2, 1, 4, 3, 7]",4,2,0,9733
-1.15,103.9319153,18,40.67042542,36,"[9, 1, 7, 3, 6]","[0, 2, 2, 2, 4]",0,0,3,9734
0.265,669.052063,21,46.08979416,38,"[4, 2, 4, 4, 2]","[5, 1, 6, 6, 4]",5,2,3,9735
0.095,87.71362305,17,40.00772476,36,"[2, 1, 6, 5, 3]","[4, 5, 5, 5, 0]",4,2,4,9736
-0.1525,402.6035156,16,38.72237778,33,"[4, 4, 2, 5, 3]","[3, 1, 3, 6, 2]",7,3,3,9737
0.38,54.02628708,14,41.11231232,35,"[5, 5, 2, 0, 3]","[7, 1, 4, 5, 3]",1,0,1,9738
0.74,50.00797653,21,35.04978943,36,"[4, 2, 2, 6, 5]","[4, 4, 2, 4, 3]",6,3,2,9739
-0.115,174.6747131,22,42.76668549,40,"[2, 8, 4, 2, 3]","[3, 5, 2, 5, 6]",2,1,0,9740
0.185,60.99638367,14,42.84814453,31,"[2, 5, 2, 5, 4]","[4, 2, 2, 2, 3]",2,1,3,9741
0.136198236,77.75257111,16,39.72719574,34,"[7, 2, 3, 2, 1]","[4, 4, 2, 6, 3]",0,0,2,9742
-0.325,113.8346252,21,34.83995056,39,"[4, 4, 7, 1, 1]","[6, 5, 5, 4, 2]",4,2,0,9743
-0.265,578.9090576,14,39.51346207,34,"[3, 5, 3, 6, 3]","[3, 3, 2, 3, 3]",6,3,3,9744
0.075447208,57.32299805,10,41.81684113,37,"[3, 11, 2, 4, 2]","[4, 3, 4, 0, 4]",2,1,4,9745
-0.34,1435.219238,20,42.69062042,39,"[7, 7, 2, 3, 2]","[3, 2, 3, 5, 5]",0,0,3,9746
-0.31,267.2861023,20,36.5645256,33,"[3, 4, 2, 3, 8]","[2, 3, 2, 3, 3]",8,4,1,9747
-0.07,71.15673828,18,42.44562531,42,"[3, 5, 6, 5, 3]","[6, 5, 1, 5, 3]",1,0,3,9748
0.287981716,161.9133301,24,43.72566986,35,"[2, 1, 6, 3, 3]","[2, 5, 3, 1, 9]",9,4,4,9749
0.305,176.0334778,22,45.88451385,32,"[2, 2, 1, 6, 6]","[1, 5, 2, 2, 5]",8,4,2,9750
0.281005519,124.5477829,13,39.10029221,35,"[3, 2, 4, 3, 1]","[5, 3, 5, 4, 5]",1,0,0,9751
-0.26,96.65029144,16,40.73501587,37,"[4, 4, 4, 5, 3]","[4, 3, 4, 4, 2]",6,3,4,9752
0.075,446.0770569,19,35.75550461,31,"[4, 3, 2, 5, 4]","[1, 3, 5, 1, 3]",5,2,1,9753
0.43,123.7815399,23,49.66249084,42,"[8, 1, 7, 4, 4]","[4, 4, 3, 3, 4]",0,0,0,9754
-0.7,125.0825806,15,43.74461365,39,"[3, 5, 6, 6, 4]","[1, 0, 2, 6, 6]",4,2,0,9755
0.23240702,43.74029541,19,39.20473862,35,"[3, 3, 5, 2, 4]","[7, 3, 3, 3, 2]",1,0,4,9756
0.49325867,51.8280983,16,42.43050385,37,"[5, 4, 5, 2, 4]","[4, 4, 3, 2, 4]",0,0,4,9757
0.335,275.3480225,22,41.53368378,39,"[5, 3, 1, 4, 3]","[2, 4, 4, 3, 10]",9,4,3,9758
1.13,102.7854614,23,41.29216766,36,"[5, 2, 4, 3, 0]","[3, 4, 3, 7, 5]",7,3,4,9759
-9.46,398.8078613,17,33.68302155,27,"[1, 2, 2, 0, 5]","[4, 4, 1, 5, 3]",8,4,3,9760
0.14,1038.193604,19,40.4551239,33,"[1, 3, 4, 4, 3]","[6, 5, 2, 3, 2]",1,0,1,9761
-0.37,182.4215088,23,45.15671921,38,"[2, 6, 2, 5, 4]","[6, 5, 3, 0, 5]",2,1,3,9762
-2.096206613,77.90487671,21,38.78079987,30,"[4, 2, 7, 0, 4]","[3, 0, 4, 4, 2]",4,2,3,9763
-0.0225,54.91204071,22,39.20283508,39,"[6, 1, 3, 6, 4]","[3, 6, 4, 2, 4]",3,1,4,9764
-0.34,57.10735703,24,34.53184891,35,"[3, 5, 3, 2, 4]","[1, 0, 4, 7, 6]",7,3,0,9765
-0.545,364.9215393,28,45.1306839,41,"[8, 5, 3, 5, 3]","[4, 2, 6, 2, 3]",0,0,3,9766
-0.55,175.1971893,23,45.38792801,35,"[2, 4, 4, 1, 4]","[6, 5, 4, 1, 4]",1,0,1,9767
4.625,155.2856445,17,42.29206085,37,"[3, 4, 2, 7, 5]","[2, 3, 4, 2, 5]",6,3,0,9768
0.055079329,389.5675659,21,44.73180389,35,"[1, 3, 4, 3, 2]","[7, 4, 5, 6, 0]",1,0,2,9769
-0.066656234,240.1289368,13,46.21538544,32,"[3, 2, 9, 2, 2]","[3, 2, 3, 2, 4]",4,2,4,9770
0.003137016,70.91523743,20,40.3907547,34,"[3, 5, 2, 2, 2]","[6, 4, 2, 6, 2]",7,3,4,9771
0.2,131.951355,14,46.76397324,33,"[4, 4, 2, 1, 4]","[8, 2, 4, 3, 1]",1,0,4,9772
-0.939480822,71.85062408,15,44.21429062,33,"[5, 5, 2, 2, 5]","[3, 5, 4, 0, 2]",8,4,4,9773
-0.664571094,173.0342407,19,44.11999512,35,"[0, 2, 7, 6, 4]","[3, 2, 3, 4, 4]",4,2,4,9774
-0.387193591,230.0135651,20,45.89775085,34,"[4, 2, 6, 4, 3]","[3, 5, 4, 1, 2]",4,2,3,9775
0.035,161.6128998,17,41.30774307,31,"[2, 4, 2, 7, 3]","[2, 1, 0, 6, 4]",6,3,0,9776
0.305,228.9409943,19,48.73544693,35,"[3, 5, 2, 6, 1]","[7, 2, 6, 1, 2]",1,0,0,9777
0.01,191.6241455,22,47.720047,36,"[3, 3, 4, 4, 3]","[5, 2, 4, 4, 4]",1,0,3,9778
-0.015,719.8186035,15,44.67960739,37,"[2, 3, 4, 5, 3]","[2, 3, 6, 4, 5]",5,2,2,9779
-0.41,185.6117249,19,40.86235428,35,"[6, 1, 4, 7, 1]","[3, 3, 4, 2, 4]",6,3,4,9780
0.65,54.99188614,16,43.80162048,34,"[4, 6, 3, 2, 4]","[3, 6, 3, 3, 0]",3,1,4,9781
0.613128497,137.5007935,18,43.8382988,33,"[2, 3, 3, 2, 5]","[6, 3, 3, 1, 5]",1,0,2,9782
0.155,85.41164398,24,40.63825989,37,"[1, 8, 4, 4, 2]","[3, 2, 6, 4, 3]",2,1,3,9783
-0.85,69.88845062,22,35.2687149,31,"[2, 2, 5, 8, 3]","[1, 2, 3, 3, 2]",6,3,1,9784
-0.31,66.96614838,12,42.20727921,36,"[7, 2, 3, 4, 5]","[8, 1, 4, 2, 0]",1,0,3,9785
0.29,51.88357162,15,38.42382431,37,"[5, 5, 1, 5, 3]","[3, 3, 5, 3, 4]",5,2,4,9786
-0.655,77.93909454,17,37.69478226,39,"[9, 1, 7, 3, 6]","[1, 4, 3, 2, 3]",0,0,1,9787
-0.46,101.2992325,18,35.90102005,36,"[4, 3, 5, 3, 6]","[2, 3, 4, 3, 3]",8,4,2,9788
-0.31,136.1136932,24,35.56054688,37,"[3, 5, 6, 3, 4]","[4, 6, 1, 2, 3]",3,1,0,9789
-0.535,342.0688477,25,36.36677933,35,"[4, 4, 4, 4, 1]","[7, 1, 5, 4, 1]",1,0,0,9790
0.563922084,47.86824036,17,35.58948517,33,"[2, 3, 3, 2, 1]","[5, 3, 5, 5, 4]",1,0,3,9791
-0.295,34.1309433,23,32.35767365,34,"[3, 3, 5, 4, 3]","[4, 4, 4, 3, 1]",4,2,0,9792
-0.483331167,206.4260101,20,41.89492035,36,"[1, 4, 2, 3, 4]","[4, 4, 4, 6, 4]",7,3,2,9793
-0.625,124.5888062,15,43.83971786,31,"[5, 3, 2, 5, 3]","[4, 3, 2, 2, 2]",6,3,3,9794
0.815,77.65583038,24,41.37313461,36,"[2, 2, 5, 1, 3]","[6, 4, 7, 4, 2]",5,2,2,9795
-0.240292054,46.82176971,12,33.39636993,29,"[2, 4, 0, 3, 3]","[3, 3, 2, 3, 6]",9,4,4,9796
-0.1,32.57798004,17,31.23180199,35,"[2, 5, 4, 6, 6]","[2, 1, 2, 3, 4]",8,4,1,9797
0.111031743,180.7632141,20,41.27777863,36,"[6, 2, 4, 5, 4]","[4, 2, 3, 2, 4]",0,0,3,9798
